NU_ANO_CENSO;CO_IES;CO_CURSO;NO_CURSO;CO_CINE_AREA_GERAL;NO_CINE_AREA_GERAL;NO_CINE_ROTULO;TP_GRAU_ACADEMICO;TP_MODALIDADE_ENSINO;TP_DIMENSAO;NO_REGIAO;SG_UF;NO_MUNICIPIO;QT_VG_TOTAL;QT_INSCRITO_TOTAL;QT_ING;QT_MAT;QT_CONC
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;São Luís de Montes Belos;0;0;3;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;GO;São Luís de Montes Belos;0;0;1;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;São Luís de Montes Belos;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;GO;São Luís de Montes Belos;0;0;1;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;São Simão;0;0;0;1;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;GO;São Simão;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;São Simão;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;GO;São Simão;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;Trindade;0;0;23;24;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;GO;Trindade;0;0;2;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;Trindade;0;0;3;3;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;GO;Trindade;0;0;0;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;GO;Trindade;0;0;2;3;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;Uruaçu;0;0;2;2;1
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;Uruaçu;0;0;0;1;1
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;GO;Uruaçu;0;0;0;1;1
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;Valparaíso de Goiás;0;0;11;21;7
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;GO;Valparaíso de Goiás;0;0;0;5;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;Valparaíso de Goiás;0;0;3;5;2
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;GO;Valparaíso de Goiás;0;0;1;2;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;GO;Valparaíso de Goiás;0;0;2;5;2
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;GO;Águas Lindas de Goiás;0;0;0;2;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;GO;Águas Lindas de Goiás;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;GO;Águas Lindas de Goiás;0;0;0;1;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Alta Floresta;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Alto Araguaia;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Barra do Garças;0;0;0;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Barra do Garças;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Chapada dos Guimarães;0;0;0;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MT;Chapada dos Guimarães;0;0;0;1;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Colniza;0;0;0;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Colniza;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Colíder;0;0;0;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Colíder;0;0;0;1;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Colíder;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Cuiabá;0;0;6;4;1
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Cuiabá;0;0;4;1;1
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Cuiabá;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MT;Cuiabá;0;0;1;3;1
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Guarantã do Norte;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Guarantã do Norte;0;0;0;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Jaciara;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Juína;0;0;0;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Juína;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Juína;0;0;1;2;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Juína;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Lucas do Rio Verde;0;0;1;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Lucas do Rio Verde;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Lucas do Rio Verde;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Nova Mutum;0;0;0;2;1
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Nova Mutum;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MT;Nova Mutum;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Nova Xavantina;0;0;0;2;2
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Nova Xavantina;0;0;1;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Nova Xavantina;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Poconé;0;0;1;1;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Poconé;0;0;2;2;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Poconé;0;0;1;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Pontes e Lacerda;0;0;0;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Pontes e Lacerda;0;0;0;3;2
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Sorriso;0;0;1;2;1
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Sorriso;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Sorriso;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;São Félix do Araguaia;0;0;2;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;São Félix do Araguaia;0;0;0;1;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;São Félix do Araguaia;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;São Félix do Araguaia;0;0;1;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Tangará da Serra;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MT;Tangará da Serra;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Várzea Grande;0;0;0;0;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MT;Várzea Grande;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MT;Água Boa;0;0;2;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MT;Água Boa;0;0;2;3;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MT;Água Boa;0;0;1;1;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MT;Água Boa;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Amambai;0;0;2;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MS;Amambai;0;0;1;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Amambai;0;0;0;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Aparecida do Taboado;0;0;1;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Campo Grande;0;0;3;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MS;Campo Grande;0;0;4;2;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Campo Grande;0;0;2;1;1
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MS;Campo Grande;0;0;2;3;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MS;Campo Grande;0;0;1;3;1
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Dourados;0;0;4;4;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Dourados;0;0;2;1;0
2024;322;1382607;Redes De Computadores;06;Computação e Tecnologias da Informação e Comunicação (TIC);Redes de computadores;3;2;2;Centro-Oeste;MS;Jardim;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MS;Jardim;0;0;1;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Maracaju;0;0;1;0;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MS;Maracaju;0;0;0;0;0
2024;322;1484730;Segurança Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Segurança da informação;3;2;2;Centro-Oeste;MS;Maracaju;0;0;1;1;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Nova Alvorada do Sul;0;0;0;1;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Nova Alvorada do Sul;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Ponta Porã;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Ponta Porã;0;0;0;0;0
2024;322;1286800;Análise E Desenvolvimento De Sistemas;06;Computação e Tecnologias da Informação e Comunicação (TIC);Sistemas de informação;3;2;2;Centro-Oeste;MS;Três Lagoas;0;0;3;2;0
2024;322;1551097;Ciência Da Computação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Ciência da computação;1;2;2;Centro-Oeste;MS;Três Lagoas;0;0;0;0;0
2024;322;1131979;Gestão Da Tecnologia Da Informação;06;Computação e Tecnologias da Informação e Comunicação (TIC);Gestão da tecnologia da informação;3;2;2;Centro-Oeste;MS;Três Lagoas;0;0;1;1;0
